RUN_TYPE: PQC 
OPERATOR: A. Kyriakis
RUN_BEGIN_TIMESTAMP: 2021-09-28 09:26:05
NAME_LABEL: 37400_049_2-S_HM_WW
KIND_OF_PART: 2S Halfmoon W
KIND_OF_HM_FLUTE_ID: PQC1
KIND_OF_HM_STRUCT_ID: CAP_W
KIND_OF_HM_SET_ID: Left
KIND_OF_HM_CONFIG_ID: Not Used
PROCEDURE_TYPE: NONE
WAITING_TIME_S: 0.100
AC_FREQ_HZ: 10000
AC_AMPL_V: 0.250
TEMP_SET_DEGC: 20.7
AV_TEMP_DEGC: 20.7

            TIME	     VOLTS	CAPCTNC_PFRD	RESSTNC_MOHM	 TEMP_DEGC	AIR_TEMP_DEGC	    RH_CNT
2021-09-28 09:26:05	-5.000E+0	2.540E+0	-1.000E+3	20.700E+0	20.700E+0	26.900E+0
2021-09-28 09:26:06	-4.900E+0	2.600E+0	-71.429E+0	20.700E+0	20.700E+0	26.900E+0
2021-09-28 09:26:07	-4.800E+0	2.680E+0	-142.857E+0	20.700E+0	20.700E+0	26.900E+0
2021-09-28 09:26:08	-4.700E+0	2.440E+0	-100.000E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:10	-4.600E+0	2.640E+0	1.000E+3	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:11	-4.500E+0	2.440E+0	-142.857E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:12	-4.400E+0	2.580E+0	66.667E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:13	-4.300E+0	2.580E+0	-333.333E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:14	-4.200E+0	2.530E+0	66.667E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:15	-4.100E+0	2.360E+0	1.000E+3	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:16	-4.000E+0	2.510E+0	1.000E+3	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:17	-3.900E+0	2.540E+0	200.000E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:18	-3.800E+0	2.440E+0	142.857E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:19	-3.700E+0	2.520E+0	1.000E+3	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:20	-3.600E+0	2.680E+0	-500.000E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:21	-3.500E+0	2.520E+0	142.857E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:22	-3.400E+0	2.150E+0	37.037E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:23	-3.300E+0	2.590E+0	0.000E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:24	-3.200E+0	2.570E+0	-142.857E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:26	-3.100E+0	2.450E+0	43.478E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:27	-3.000E+0	2.540E+0	62.500E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:28	-2.900E+0	2.430E+0	333.333E+0	20.700E+0	20.700E+0	26.800E+0
2021-09-28 09:26:29	-2.800E+0	2.480E+0	111.111E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:30	-2.700E+0	2.540E+0	47.619E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:31	-2.600E+0	2.320E+0	111.111E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:32	-2.500E+0	2.370E+0	1.000E+3	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:33	-2.400E+0	2.420E+0	142.857E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:34	-2.300E+0	2.310E+0	-166.667E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:35	-2.200E+0	2.420E+0	111.111E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:36	-2.100E+0	2.330E+0	-333.333E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:37	-2.000E+0	2.410E+0	0.000E+0	20.800E+0	20.800E+0	26.700E+0
2021-09-28 09:26:38	-1.900E+0	2.520E+0	125.000E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:39	-1.800E+0	2.720E+0	111.111E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:40	-1.700E+0	2.220E+0	250.000E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:42	-1.600E+0	2.610E+0	1.000E+3	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:43	-1.500E+0	2.580E+0	100.000E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:44	-1.400E+0	2.450E+0	142.857E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:45	-1.300E+0	2.670E+0	0.000E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:46	-1.200E+0	2.510E+0	52.632E+0	20.700E+0	20.700E+0	26.700E+0
2021-09-28 09:26:47	-1.100E+0	2.320E+0	38.462E+0	20.700E+0	20.700E+0	26.700E+0
