RUN_TYPE: PQC 
OPERATOR: A. Kyriakis
RUN_BEGIN_TIMESTAMP: 2021-09-28 15:50:18
NAME_LABEL: 37400_027_2-S_HM_WW
KIND_OF_PART: 2S Halfmoon W
KIND_OF_HM_FLUTE_ID: PQC1
KIND_OF_HM_STRUCT_ID: MOS_QUARTER
KIND_OF_HM_SET_ID: Left
KIND_OF_HM_CONFIG_ID: Not Used
PROCEDURE_TYPE: NONE
WAITING_TIME_S: 0.100
AC_FREQ_HZ: 10000
AC_AMPL_V: 0.250
TEMP_SET_DEGC: 22.8
AV_TEMP_DEGC: 22.8

            TIME	     VOLTS	CAPCTNC_PFRD	RESSTNC_MOHM	 TEMP_DEGC	AIR_TEMP_DEGC	    RH_CNT
2021-09-28 03:50:18	-5.000E+0	38.230E+0	4.310E+0	22.800E+0	22.800E+0	26.900E+0
2021-09-28 03:50:19	-4.900E+0	38.520E+0	3.968E+0	22.800E+0	22.800E+0	27.000E+0
2021-09-28 03:50:20	-4.800E+0	38.580E+0	3.484E+0	22.800E+0	22.800E+0	27.000E+0
2021-09-28 03:50:21	-4.700E+0	38.840E+0	4.065E+0	22.800E+0	22.800E+0	26.900E+0
2021-09-28 03:50:23	-4.600E+0	38.750E+0	3.676E+0	22.800E+0	22.800E+0	26.900E+0
2021-09-28 03:50:24	-4.500E+0	38.570E+0	3.425E+0	22.800E+0	22.800E+0	26.900E+0
2021-09-28 03:50:25	-4.400E+0	38.660E+0	3.788E+0	22.800E+0	22.800E+0	26.900E+0
2021-09-28 03:50:26	-4.300E+0	38.760E+0	3.690E+0	22.800E+0	22.800E+0	26.900E+0
2021-09-28 03:50:27	-4.200E+0	38.740E+0	3.774E+0	22.800E+0	22.800E+0	26.900E+0
2021-09-28 03:50:28	-4.100E+0	38.960E+0	3.546E+0	22.800E+0	22.800E+0	26.900E+0
2021-09-28 03:50:29	-4.000E+0	38.600E+0	3.937E+0	22.800E+0	22.800E+0	26.900E+0
