RUN_TYPE: PQC 
OPERATOR: P. Assiouras
RUN_BEGIN_TIMESTAMP: 2021-09-27 18:00:34
NAME_LABEL: 37400_049_2-S_HM_EE
KIND_OF_PART: 2S Halfmoon E
KIND_OF_HM_FLUTE_ID: PQC3
KIND_OF_HM_STRUCT_ID: DIODE_HALF
KIND_OF_HM_SET_ID: Left
KIND_OF_HM_CONFIG_ID: Not Used
PROCEDURE_TYPE: NONE
WAITING_TIME_S: 0.500
AC_FREQ_HZ: 100000
AC_AMPL_V: 0.250
TEMP_SET_DEGC: 22.7
AV_TEMP_DEGC: 22.7

            TIME	     VOLTS	CAPCTNC_PFRD	RESSTNC_MOHM	 TEMP_DEGC	AIR_TEMP_DEGC	    RH_CNT
2021-09-27 06:00:35	0.000E+0	113.000E+0	29.360E-3	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:37	-5.000E+0	21.430E+0	2.381E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:38	-10.000E+0	15.550E+0	3.448E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:39	-15.000E+0	12.430E+0	10.204E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:41	-20.000E+0	10.868E+0	7.042E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:42	-25.000E+0	9.678E+0	8.696E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:43	-30.000E+0	8.780E+0	10.753E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:44	-35.000E+0	8.007E+0	10.309E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:45	-40.000E+0	7.221E+0	18.868E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:46	-45.000E+0	6.596E+0	125.000E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:47	-50.000E+0	5.909E+0	-10.638E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:48	-55.000E+0	5.423E+0	-7.194E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:50	-60.000E+0	5.287E+0	-6.329E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:51	-65.000E+0	5.360E+0	-18.519E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:52	-70.000E+0	5.153E+0	-17.857E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:53	-75.000E+0	4.982E+0	-20.833E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:54	-80.000E+0	4.786E+0	-15.625E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:55	-85.000E+0	4.570E+0	-12.821E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:56	-90.000E+0	4.371E+0	-14.286E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:57	-95.000E+0	4.192E+0	-9.615E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:58	-100.000E+0	4.095E+0	-15.385E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:00:59	-105.000E+0	4.014E+0	-8.772E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:00	-110.000E+0	3.909E+0	-13.333E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:01	-115.000E+0	3.845E+0	-7.752E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:02	-120.000E+0	3.755E+0	-9.615E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:03	-125.000E+0	3.679E+0	-10.526E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:05	-130.000E+0	3.607E+0	-10.309E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:06	-135.000E+0	3.573E+0	-8.403E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:07	-140.000E+0	3.563E+0	-10.204E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:08	-145.000E+0	3.404E+0	-11.765E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:09	-150.000E+0	3.360E+0	-11.236E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:10	-155.000E+0	3.313E+0	-9.091E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:11	-160.000E+0	3.315E+0	-9.346E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:12	-165.000E+0	3.276E+0	-11.765E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:13	-170.000E+0	3.194E+0	-11.494E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:14	-175.000E+0	3.203E+0	-8.475E+0	22.700E+0	22.700E+0	22.600E+0
2021-09-27 06:01:15	-180.000E+0	3.126E+0	-10.101E+0	22.700E+0	22.700E+0	22.600E+0
2021-09-27 06:01:16	-185.000E+0	3.092E+0	-8.264E+0	22.700E+0	22.700E+0	22.600E+0
2021-09-27 06:01:17	-190.000E+0	3.116E+0	-9.174E+0	22.700E+0	22.700E+0	22.600E+0
2021-09-27 06:01:18	-195.000E+0	3.042E+0	-8.929E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:19	-200.000E+0	3.007E+0	-9.009E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:21	-205.000E+0	3.005E+0	-13.699E+0	22.700E+0	22.700E+0	22.700E+0
2021-09-27 06:01:22	-210.000E+0	2.998E+0	-10.753E+0	22.700E+0	22.700E+0	22.700E+0
