RUN_TYPE: PQC 
OPERATOR: P. Assiouras
RUN_BEGIN_TIMESTAMP: 2021-09-27 17:36:38
NAME_LABEL: 37400_049_2-S_HM_EE
KIND_OF_PART: 2S Halfmoon E
KIND_OF_HM_FLUTE_ID: PQC1
KIND_OF_HM_STRUCT_ID: CAP_W
KIND_OF_HM_SET_ID: Left
KIND_OF_HM_CONFIG_ID: Not Used
PROCEDURE_TYPE: NONE
WAITING_TIME_S: 0.100
AC_FREQ_HZ: 10000
AC_AMPL_V: 0.250
TEMP_SET_DEGC: 22.6
AV_TEMP_DEGC: 22.6

            TIME	     VOLTS	CAPCTNC_PFRD	RESSTNC_MOHM	 TEMP_DEGC	AIR_TEMP_DEGC	    RH_CNT
2021-09-27 05:36:38	-5.000E+0	2.750E+0	52.632E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:39	-4.900E+0	2.670E+0	166.667E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:40	-4.800E+0	2.590E+0	142.857E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:41	-4.700E+0	2.270E+0	166.667E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:43	-4.600E+0	2.410E+0	76.923E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:44	-4.500E+0	2.330E+0	90.909E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:45	-4.400E+0	2.480E+0	111.111E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:46	-4.300E+0	2.590E+0	100.000E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:47	-4.200E+0	2.440E+0	47.619E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:48	-4.100E+0	2.670E+0	1.000E+3	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:49	-4.000E+0	2.470E+0	200.000E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:50	-3.900E+0	2.330E+0	90.909E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:51	-3.800E+0	2.540E+0	0.000E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:52	-3.700E+0	2.570E+0	45.455E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:53	-3.600E+0	2.370E+0	-1.000E+3	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:54	-3.500E+0	2.300E+0	66.667E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:55	-3.400E+0	2.320E+0	-142.857E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:56	-3.300E+0	2.450E+0	52.632E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:57	-3.200E+0	2.240E+0	90.909E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:36:59	-3.100E+0	2.250E+0	200.000E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:37:00	-3.000E+0	2.280E+0	-1.000E+3	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:37:01	-2.900E+0	2.630E+0	125.000E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:37:02	-2.800E+0	2.260E+0	62.500E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:37:03	-2.700E+0	2.240E+0	333.333E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:37:04	-2.600E+0	2.510E+0	52.632E+0	22.600E+0	22.600E+0	24.800E+0
2021-09-27 05:37:05	-2.500E+0	2.260E+0	500.000E+0	22.600E+0	22.600E+0	24.800E+0
