RUN_TYPE: PQC 
OPERATOR: A. Kyriakis
RUN_BEGIN_TIMESTAMP: 2021-09-28 14:54:16
NAME_LABEL: 37400_027_2-S_HM_EE
KIND_OF_PART: 2S Halfmoon E
KIND_OF_HM_FLUTE_ID: PQC1
KIND_OF_HM_STRUCT_ID: MOS_QUARTER
KIND_OF_HM_SET_ID: Left
KIND_OF_HM_CONFIG_ID: Not Used
PROCEDURE_TYPE: NONE
WAITING_TIME_S: 0.100
AC_FREQ_HZ: 10000
AC_AMPL_V: 0.250
TEMP_SET_DEGC: 22.7
AV_TEMP_DEGC: 22.7

            TIME	     VOLTS	CAPCTNC_PFRD	RESSTNC_MOHM	 TEMP_DEGC	AIR_TEMP_DEGC	    RH_CNT
2021-09-28 02:54:16	-5.000E+0	39.280E+0	3.891E+0	22.700E+0	22.700E+0	27.700E+0
2021-09-28 02:54:17	-4.900E+0	39.090E+0	3.401E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:18	-4.800E+0	38.990E+0	3.096E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:19	-4.700E+0	39.150E+0	3.534E+0	22.700E+0	22.700E+0	27.700E+0
2021-09-28 02:54:21	-4.600E+0	39.190E+0	3.289E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:22	-4.500E+0	39.160E+0	3.460E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:23	-4.400E+0	39.310E+0	2.933E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:24	-4.300E+0	39.000E+0	3.300E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:25	-4.200E+0	39.250E+0	3.521E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:26	-4.100E+0	39.350E+0	3.344E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:27	-4.000E+0	39.200E+0	3.236E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:28	-3.900E+0	39.360E+0	3.559E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:29	-3.800E+0	38.860E+0	3.040E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:30	-3.700E+0	39.110E+0	3.378E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:31	-3.600E+0	39.400E+0	3.509E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:32	-3.500E+0	38.660E+0	3.497E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:33	-3.400E+0	38.800E+0	3.367E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:34	-3.300E+0	39.270E+0	3.367E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:36	-3.200E+0	39.260E+0	3.344E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:37	-3.100E+0	38.760E+0	3.279E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:38	-3.000E+0	38.870E+0	3.333E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:39	-2.900E+0	38.680E+0	3.268E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:40	-2.800E+0	39.080E+0	3.436E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:41	-2.700E+0	38.940E+0	3.205E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:42	-2.600E+0	38.690E+0	3.195E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:43	-2.500E+0	38.530E+0	3.086E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:44	-2.400E+0	39.000E+0	3.311E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:45	-2.300E+0	38.910E+0	3.096E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:46	-2.200E+0	38.810E+0	3.040E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:47	-2.100E+0	38.260E+0	3.195E+0	22.700E+0	22.700E+0	27.600E+0
2021-09-28 02:54:48	-2.000E+0	38.540E+0	3.226E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:49	-1.900E+0	38.730E+0	3.676E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:50	-1.800E+0	37.890E+0	3.460E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:52	-1.700E+0	38.950E+0	3.155E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:53	-1.600E+0	38.740E+0	3.106E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:54	-1.500E+0	38.400E+0	3.106E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:55	-1.400E+0	38.230E+0	3.390E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:56	-1.300E+0	38.470E+0	3.279E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:57	-1.200E+0	38.170E+0	3.448E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:58	-1.100E+0	38.410E+0	3.546E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:54:59	-1.000E+0	37.990E+0	3.497E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:00	-900.000E-3	38.200E+0	3.448E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:01	-800.000E-3	38.610E+0	3.356E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:02	-700.000E-3	38.110E+0	3.268E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:03	-600.000E-3	37.880E+0	3.344E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:04	-500.000E-3	38.040E+0	3.205E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:05	-400.000E-3	38.300E+0	3.268E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:07	-300.000E-3	38.080E+0	3.367E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:08	-200.000E-3	38.070E+0	3.367E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:09	-100.000E-3	37.860E+0	3.257E+0	22.700E+0	22.700E+0	27.500E+0
2021-09-28 02:55:10	0.000E+0	37.630E+0	3.378E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:11	100.000E-3	38.150E+0	3.175E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:12	200.000E-3	37.100E+0	3.344E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:13	300.000E-3	37.050E+0	3.165E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:14	400.000E-3	36.830E+0	3.226E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:15	500.000E-3	37.400E+0	3.155E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:16	600.000E-3	36.880E+0	3.623E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:17	700.000E-3	36.460E+0	3.759E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:18	800.000E-3	36.510E+0	3.356E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:19	900.000E-3	36.360E+0	3.690E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:20	1.000E+0	36.450E+0	3.460E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:22	1.100E+0	35.660E+0	3.497E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:23	1.200E+0	35.960E+0	3.279E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:24	1.300E+0	35.250E+0	3.759E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:25	1.400E+0	34.750E+0	3.597E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:26	1.500E+0	33.990E+0	3.268E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:27	1.600E+0	32.740E+0	3.861E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:28	1.700E+0	29.680E+0	4.444E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:29	1.800E+0	26.720E+0	9.259E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:30	1.900E+0	25.200E+0	11.236E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:31	2.000E+0	27.410E+0	40.000E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:32	2.100E+0	30.400E+0	15.385E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:33	2.200E+0	35.190E+0	27.778E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:34	2.300E+0	41.760E+0	25.000E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:35	2.400E+0	49.220E+0	15.873E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:36	2.500E+0	56.320E+0	12.821E+0	22.700E+0	22.700E+0	27.400E+0
2021-09-28 02:55:38	2.600E+0	62.180E+0	12.048E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:39	2.700E+0	67.990E+0	12.195E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:40	2.800E+0	72.420E+0	10.870E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:41	2.900E+0	74.990E+0	14.085E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:42	3.000E+0	77.500E+0	12.987E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:43	3.100E+0	79.310E+0	9.259E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:44	3.200E+0	79.830E+0	9.524E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:45	3.300E+0	81.050E+0	8.621E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:46	3.400E+0	82.090E+0	6.993E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:47	3.500E+0	82.730E+0	7.812E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:48	3.600E+0	82.610E+0	7.463E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:49	3.700E+0	83.170E+0	9.901E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:50	3.800E+0	84.040E+0	7.812E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:51	3.900E+0	83.660E+0	6.993E+0	22.700E+0	22.700E+0	27.300E+0
2021-09-28 02:55:53	4.000E+0	84.190E+0	9.615E+0	22.700E+0	22.700E+0	27.200E+0
2021-09-28 02:55:54	4.100E+0	84.380E+0	10.989E+0	22.700E+0	22.700E+0	27.200E+0
2021-09-28 02:55:55	4.200E+0	84.650E+0	6.135E+0	22.700E+0	22.700E+0	27.200E+0
2021-09-28 02:55:56	4.300E+0	84.320E+0	7.752E+0	22.700E+0	22.700E+0	27.200E+0
