RUN_TYPE: PQC 
OPERATOR: A. Kyriakis
RUN_BEGIN_TIMESTAMP: 2021-09-28 11:30:58
NAME_LABEL: 37400_003_2-S_HM_EE
KIND_OF_PART: 2S Halfmoon E
KIND_OF_HM_FLUTE_ID: PQC1
KIND_OF_HM_STRUCT_ID: CAP_W
KIND_OF_HM_SET_ID: Left
KIND_OF_HM_CONFIG_ID: Not Used
PROCEDURE_TYPE: NONE
WAITING_TIME_S: 0.100
AC_FREQ_HZ: 10000
AC_AMPL_V: 0.250
TEMP_SET_DEGC: 22.2
AV_TEMP_DEGC: 22.2

            TIME	     VOLTS	CAPCTNC_PFRD	RESSTNC_MOHM	 TEMP_DEGC	AIR_TEMP_DEGC	    RH_CNT
2021-09-28 11:30:58	-5.000E+0	2.330E+0	-76.923E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:30:59	-4.900E+0	2.440E+0	90.909E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:00	-4.800E+0	2.330E+0	111.111E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:01	-4.700E+0	2.420E+0	100.000E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:03	-4.600E+0	2.450E+0	43.478E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:04	-4.500E+0	2.410E+0	250.000E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:05	-4.400E+0	2.660E+0	166.667E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:06	-4.300E+0	2.510E+0	58.824E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:07	-4.200E+0	2.400E+0	50.000E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:08	-4.100E+0	2.540E+0	66.667E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:09	-4.000E+0	1.940E+0	62.500E+0	22.200E+0	22.200E+0	25.800E+0
2021-09-28 11:31:10	-3.900E+0	2.610E+0	333.333E+0	22.200E+0	22.200E+0	25.700E+0
